District,Chiefdom,Name of PHU,Community,School Name,School Enrollment,EMIS Number,School Status
PORT LOKO,KASSEH,Rogballan Kasseh MCHP,ROTHENTI (KASSEH),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,258,3305-2-03507,Old
PORT LOKO,KASSEH,Rogballan Kasseh MCHP,ROGBLAN KASSEH (KASSEH),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,251,3305-2-03514,Old
PORT LOKO,THAINKATOPA,ROGBANEH MCHP,ROGONGHA (THAINKATOPA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,348,3313-2-04027,Old
PORT LOKO,THAINKATOPA,ROGBANEH MCHP,MASINEH (THAINKATOPA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,195,3313-2-04026,Old
PORT LOKO,THAINKATOPA,ROGBANEH MCHP,MAMBOI (THAINKATOPA),MOVEMENT OF FAITH ISLAMIC PRIMARY SCHOOL_2026_new,233,3313-2-04022,Old
PORT LOKO,MAFORKI,ROGBERE CHC,ROGBERE JUNCTION (MAFORKI),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,101,3309-2-03772,Old
PORT LOKO,MAFORKI,ROGBERE CHC,ROGBERE JUNCTION (MAFORKI),JEREMIAH CHILDREN'S FOUNDATION PRIMARY SCHOOL_2026_new,91,3309-2-03773,Old
PORT LOKO,MAFORKI,ROGBERE CHC,GBARAY JUNCTION (MAFORKI),PHIL-ROCHE_2026_new,225,3309-2-03765,Old
PORT LOKO,MAFORKI,ROGBERE CHC,ROGBERE JUNCTION (MAFORKI),FAITH ACADEMY PRIMARY SCHOOL_2026_new,181,3309-2-03764,Old
PORT LOKO,MAFORKI,ROGBERE CHC,ROTHUK (MAFORKI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,150,3309-2-03808,Old
PORT LOKO,MAFORKI,ROGBERE CHC,MASORIA,MOVEMENT OF FAITH ISLAMIC PRIMARY SCHOOL_2026_new,137,3309-2-13807,Old
PORT LOKO,MAFORKI,ROGBERE CHC,LUNGI- KOROMA (MAFORKI),BAPTIST MODEL PRIMARY SCHOOL_2026_new,194,3309-2-03763,Old
PORT LOKO,MAFORKI,ROGBERE CHC,GBARAY JUNCTION (MAFORKI),BAPTIST MODEL PRIMARY SCHOOL_2026_new,229,3309-2-03766,Old
PORT LOKO,MARAMPA,ROGBERE CHC,MAKERIFIE YASSAY (MARAMPA),JEREMIAH PRIMARY SCHOOL_2026_new,261,3311-2-03925,Old
PORT LOKO,MARAMPA,ROGBERE CHC,LAL BANKA (MARAMPA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,242,3311-2-03870,Old
PORT LOKO,MASIMERA,ROKASSA CHC,MAROTO (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,259,3312-2-03955,Old
PORT LOKO,MASIMERA,ROKASSA CHC,ROKASSA (MASIMERA),CHILDREN OF HOPE PRIMARY SCHOOL_2026_new,271,3312-2-03957,Old
PORT LOKO,MASIMERA,ROKEL CHP,ROKEL (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,237,3312-2-04007,Old
PORT LOKO,MASIMERA,ROKEL CHP,MASSAWURR (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,253,3312-2-03965,Old
PORT LOKO,MASIMERA,ROKEL CHP,BENKIA (MASIMERA),EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,210,3312-2-04006,Old
PORT LOKO,MASIMERA,ROKEL CHP,ROKON,UNITED METHODIST CHURCH PRIMARY SCHOOL_2026_new,266,3312-2-03964,Old
PORT LOKO,KOYA,Rokon CHP,ROFUTHA (KOYA),CHURCH OF GOD PRIMARY SCHOOL_2026_new,291,3306-2-03561,Old
PORT LOKO,KOYA,Rokon CHP,ROKON (KOYA),GO PRIMARY SCHOOL_2026_new,188,3306-2-03562,Old
PORT LOKO,KOYA,Rokon CHP,KOMRABAI N'FAH CONTEH (KOYA),COMMUNITY PRIMARY SCHOOL/DUPLICATE_2026_new,123,3306-2-03563,Old
PORT LOKO,MARAMPA,ROLEMBRAY MCHP,KEREFAY VILLAGE (MARAMPA),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,251,3311-2-03877,Old
PORT LOKO,KASSEH,Romeni MCHP,ROMENI (KASSEH),SAINT PETERS ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,313,3305-2-03512,Old
PORT LOKO,KASSEH,Romeni MCHP,ROKEN KASSEH (KASSEH),MOVEMENT OF FAITH ISLAMIC PRIMARY SCHOOL_2026_new,186,3305-2-03511,Old
PORT LOKO,KASSEH,Romeni MCHP,ROKTOLON (KASSEH),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,240,3305-2-03515,Old
PORT LOKO,MASIMERA,ROTHEREN MCHP,ROTHEREN (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,167,3312-2-03956,Old
PORT LOKO,MASIMERA,ROTHOMA MCHP,ROTHOMA (MASIMERA),KING FAHAD ISLAMIC PRIMARY SCHOOL ROHTOMA_2026_new,231,3312-2-04010,Old
PORT LOKO,MASIMERA,ROTHOMA MCHP,YONIPET (MASIMERA),KING FAHAD ISLAMIC PRIMARY SCHOOL YONIPET_2026_new,218,3312-2-04011,Old
PORT LOKO,MASIMERA,ROTHOMA MCHP,MAYELIE MASA,COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,95,3312-2-04013,Old
PORT LOKO,MASIMERA,ROTHOMA MCHP,ROLAL MASEMBU (MASIMERA),COMMUNITY EDUCATION DEVELOPMENT PRIMARY SCHOOL_2026_new,192,3312-2-03950,Old
PORT LOKO,MASIMERA,ROTHOMA MCHP,MABANTANU,DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,150,3312-2-03974,Old
PORT LOKO,MASIMERA,ROYEIBEN CHP,ROKOLON (MASIMERA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,134,3312-2-03991,Old
PORT LOKO,MASIMERA,ROYEIBEN CHP,KONTA-MAKALBEN,FUAD MEMORAL PRIMARY SCHOOL_2026_new,132,3312-2-13856,Old
PORT LOKO,MASIMERA,ROYEIBEN CHP,ROYIBEN,FUDIA ISLAMIC PRIMARY SCHOOL_2026_new,127,3312-2-13857,Old
PORT LOKO,MASIMERA,ROYEIBEN CHP,MAKUSERY BANA,DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,303,3312-2-03952,Old
PORT LOKO,MASIMERA,ROYEIBEN CHP,MAGBANKAY,EVANGELICAL MODEL PRIIMARY SCHOOL_2026_new,390,3312-2-03988,Old
PORT LOKO,BAKEH LOKO,SLC clinic,MAGBENI (BAKEH LOKO),AME PRIMARY SCHOOL_2026_new,288,3301-2-03226,Old
PORT LOKO,BAKEH LOKO,SLC clinic,EBKUST CAMPUS (BAKEH LOKO),PORT LOKO TEACHERS COLLEGE PRACTISING PRIMARY SCHOOL_2026_new,435,3301-2-03229,Old
PORT LOKO,BAKEH LOKO,SLC clinic,KAMBIA ROAD (BAKEH LOKO),FORUM FOR AFRICAN WOMEN EDUCATIONIST PRIMARY SCHOOL_2026_new,346,3301-2-03227,Old
PORT LOKO,BAKEH LOKO,SLC clinic,FALABA ROAD (BAKEH LOKO),ROMAN CATHOLIC PRIMARY SCHOOL GIRLS SENIOR_2026_new,230,3301-2-03179,Old
PORT LOKO,BAKEH LOKO,SLC clinic,KAMBIA ROAD (BAKEH LOKO),WESLEYAN CHURCH OF SIERRA LEONE PRIMARY_2026_new,471,3301-2-03230,Old
PORT LOKO,BAKEH LOKO,SLC clinic,KAMBIA ROAD (BAKEH LOKO),LOGOS EXPERIMENTAL PRIMARY SCHOOL_2026_new,230,3301-2-03240,Old
PORT LOKO,BAKEH LOKO,SLC clinic,KAMBIA ROAD (BAKEH LOKO),MOVEMENT OF FAITH ISLAMIC PRIMARY SCHOOL_2026_new,254,3301-2-03228,Old
PORT LOKO,BAKEH LOKO,SLC clinic,SCOT ROAD (BAKEH LOKO),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,224,3301-2-03222,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,LUNSAR,HAJI INTERNATIONAL ACADEMY PRIMARY SCHOOL_2026_new,251,3311-2-15287,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,LUNSAR,KING KAMA PRIMARY SCHOOL_2026_new,263,3311-2-15278,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,LUNSAR (MARAMPA),REDEEM BAPTIST PRIMARY SCHOOL_2026_new,123,3311-2-03895,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,LUNSAR (MARAMPA),NURR ISLAMIC PRIMARY SCHOOL_2026_new,801,3311-2-13065,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,LUNSAR,KING KAMA MEMORIAL PRIMARY SCHOOL_2026_new,253,3311-2-15288,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,MABESSENEH (MARAMPA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,774,3311-2-03881,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,MABESSENEH (MARAMPA),AGAPE PRIMARY SCHOOL_2026_new,271,3311-2-03863,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,LUNSAR (MARAMPA),UNITED METHODIST CHURCH PRIMARY SCHOOL_2026_new,388,3311-2-03864,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,MABESSENEH (MARAMPA),KANKAYLAY ISLAMIC PRIMARY SCHOOL_2026_new,220,3311-2-03862,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,MAKOMP,MICHAEL KAMARA MEMORIAL PRIMARY SCHOOL_2026_new,165,3311-2-15279,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,MALOMPOR (MARAMPA),SUSAN MANS MEMORIAL BAPTIST PRIMARY SCHOOL_2026_new,295,3311-2-03873,Old
PORT LOKO,MARAMPA,ST JOHN OF GOD,ROYEAMA (MARAMPA),JOSEPH MANS BAPTIST PRIMARY SCHOOL_2026_new,136,3311-2-12488,Old
PORT LOKO,KAFFU BULLOM,ST. JOHN OF GOD,GBANTY,Ahmadiyya Muslim Primary School_2026_new,623,9999-9-99999,Old
PORT LOKO,KAFFU BULLOM,ST. JOHN OF GOD,TOGO /MALOKO,TRIUMPHAMT Memorial Primary School_2026_new,598,9999-9-99999,Old
PORT LOKO,KOYA,Sumbuya CHP,MAKOSSEH (KOYA),CHURCH OF GOD OF PROPHECY PRIMARY SCHOOL_2026_new,65,3306-2-03602,New
PORT LOKO,KOYA,Sumbuya CHP,SONGO (KOYA),CHURCH OF GOD OF PROPHECY_2026_new,167,3306-2-03621,New
PORT LOKO,KOYA,Sumbuya CHP,SONGO (KOYA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,294,3306-2-03622,Old
PORT LOKO,KOYA,Sumbuya CHP,SUMBUYA (KOYA),CHURCH OF GOD OF PROPHECY PRIMARY SCHOOL_2026_new,311,3306-2-03564,Old
PORT LOKO,KOYA,Sumbuya CHP,MILE 36 (KOYA),THE DAVID PRIMARY SCHOOL_2026_new,282,3306-2-03578,Old
PORT LOKO,KOYA,Sumbuya CHP,MATHERIE (KOYA),KANKAYLAY PRIMARY SCHOOL MATHERIE_2026_new,268,3306-2-03620,Old
PORT LOKO,KOYA,Sumbuya CHP,GBABAI (KOYA),CHURCH OF GOD PRIMARY SCHOOL_2026_new,219,3306-2-03565,Old
PORT LOKO,KOYA,Sumbuya CHP,MACOMBAY (KOYA),ERNEST BAI KOROMA PRIMARY SCHOOL_2026_new,298,3306-2-03624,Old
PORT LOKO,KOYA,Sumbuya CHP,ROGBORROH,NAMINEMA PRIMARY SCHOOL_2026_new,92,9999-9-99999,Old
PORT LOKO,KOYA,Sumbuya CHP,MATHERIE (KOYA),NEW LIFE PRIMARY SCHOOL_2026_new,49,9999-9-99999,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TARGRIN (KAFFU BULLOM),POWER ACADEMY PRIMARY SCHOOL_2026_new,89,3303-2-03444,New
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TARGRIN (KAFFU BULLOM),SUNDIATA PRIMARY SCHOOL_2026_new,210,3303-2-03422,New
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TARGRIN (KAFFU BULLOM),SAINT JOHN ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,422,3303-2-03428,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TARGRIN (KAFFU BULLOM),KANKAYLAY ISLAMIC PRIMARY SCHOOL_2026_new,316,3303-2-03423,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,ROSINT TOWN (KAFFU BULLOM),CHURCH OF GOD PROPHECY PRIMARY ROSINT_2026_new,310,3303-2-03418,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,ROGBOM (KAFFU BULLOM),KHODEZA PRIMARY SCHOOL ROGBOM_2026_new,135,3303-2-03434,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,ROSINT,LYD' S MODERN HIGH SCHOOL_2026_new,275,3303-2-13778,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,ROSINT (KAFFU BULLOM),TAMIM HASSAN MEMORIAL PRIMARY SCHOOL_2026_new,135,3303-2-12467,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,YALE KALAM (KAFFU BULLOM),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,248,3303-2-03424,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,MADINA (KAFFU BULLOM),IMAM KHOMEINIE ISLAMIC PRIMARY SCHOOL_2026_new,149,3303-2-03413,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TARGRIN (KAFFU BULLOM),KHULAFAI RASHIDEEN PRIMARY_2026_new,193,3303-2-03421,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TADI (KAFFU BULLOM),SAINT MONICA ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,193,3303-2-03419,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TARGRIN (KAFFU BULLOM),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,416,3303-2-03420,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TAGRIN/LUNGI,Christ Compassionate primary school_2026_new,194,9999-9-99999,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TAGRIN/LUNGI,Queen Elizabeth Primary School_2026_new,115,9999-9-99999,Old
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,TAGRIN/LUNGI,Heritage Primary School_2026_new,68,9999-9-99999,New
PORT LOKO,KAFFU BULLOM,TAGRIN CHC,COOTTON TREE,Sakoma Primary School_2026_new,420,9999-9-99999,New
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,SI LODGE (BAKEH LOKO),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL (BANGLA)_2026_new,372,3301-2-03187,New
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,LUNGI ROAD (BAKEH LOKO),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,253,3301-2-03211,New
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,TANENEH - BIG WHALF (BAKEH LOKO),KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL_2026_new,300,3301-2-03210,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,CONTEH STREET (BAKEH LOKO),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,230,3301-2-03192,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,CONTEH STREET (BAKEH LOKO),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL SENIOR_2026_new,155,3301-2-03188,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,LAWRENCE STREET (BAKEH LOKO),JOHANNA KUTVENHOVEN MODEL PRIMARY SCHOOL_2026_new,396,3301-2-03194,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,UPPER FALABA (BAKEH LOKO),WISDOM CATHEDRAL ACADEMY PRIMARY SCHOOL_2026_new,204,3301-2-03216,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,MODU STREET (BAKEH LOKO),SANBIBI PRIMARY SCHOOL PORT LOKO_2026_new,379,3301-2-03215,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,SHERIFA STREET,DORIS AND DORA PRIMARY SCHOOL_2026_new,341,9999-9-99999,Old
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,SENDUGU ROAD,ACKRONET PRIMARY SCHOOL_2026_new,157,9999-9-99999,New
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,CAPALMAS,HAMJANET PRIMARY SCHOOL_2026_new,122,9999-9-99999,New
PORT LOKO,BAKEH LOKO,Under Fives Clinic Port Loko,Queen Areana,ALUMARI PRIMARY SCHOOL_2026_new,182,9999-9-99999,New
PORT LOKO,KOYA,Warima MCHP,WAREMA (KOYA),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,404,3306-2-03612,New
PORT LOKO,KOYA,Warima MCHP,MAKARABAY (KOYA),MAKA MOIYATU ISLAMIC PRIMARY MAKARABAY_2026_new,269,3306-2-03619,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,ROTIFUNK (KAFFU BULLOM),THE WORD OF LIFE BILINGUAL PRIMARY SCHOOL_2026_new,301,3303-2-03314,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,YONGORO TOWN (KAFFU BULLOM),SAINT ANN ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,564,3303-2-03446,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,GBAINTY BONLOR (KAFFU BULLOM),KULAIFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL_2026_new,202,3303-2-03452,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,THOLMOLSO (KAFFU BULLOM),PURE LIFE PRIMARY SCHOOL_2026_new,204,3303-2-03447,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,THOLMOLSO (KAFFU BULLOM),IHSAN COMMUNITY PRIMARY SCHOOL_2026_new,153,3303-2-03450,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,ROTIFUNK (KAFFU BULLOM),SIERRA LEONE MUSLIM COMMUNITY SCHOOL LUNGI_2026_new,377,3303-2-03324,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,THOLMOSOH,Smart Kids Academy Primary School_2026_new,190,9999-9-99999,Old
PORT LOKO,KAFFU BULLOM,YONGORO CHC,THOLMOSOH,Future Leaders Primary School_2026_new,107,9999-9-99999,New
PORT LOKO,KAFFU BULLOM,YONGORO CHC,YONGORO,Ihsan Community Primary School_2026_new,273,9999-9-99999,New
PORT LOKO,KAFFU BULLOM,YONGORO CHC,YONGORO,Alhamdulillah Primary School_2026_new,142,9999-9-99999,New
PUJEHUN,BARRI,Taninahun MCHP,MANO DAKONA (BARRI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,186,9999-9-99999,Old
PUJEHUN,BARRI,Taninahun MCHP,TANINAHUN (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,331,9999-9-99999,Old
PUJEHUN,BARRI,Potoru CHC,POTORU (BARRI),NEW LIFE CHRISTIAN PRIMARY SCHOOL_2026_new,93,9999-9-99999,Old
PUJEHUN,BARRI,Potoru CHC,POTORU (BARRI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,131,9999-9-99999,Old
PUJEHUN,BARRI,Potoru CHC,POTORU (BARRI),Saadia NIM primary school_2026_new,514,9999-9-99999,Old
PUJEHUN,BARRI,Potoru CHC,POTORU (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,173,9999-9-99999,Old
PUJEHUN,BARRI,Bandasuma CHC,SEMBEHUN DAKONA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,170,9999-9-99999,Old
PUJEHUN,BARRI,Tambeyama MCHP,TAMBEYAMA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,173,9999-9-99999,Old
PUJEHUN,BARRI,Tambeyama MCHP,BEVEHUN (BARRI),HILL TOP- PRIMARY SCHOOL_2026_new,121,9999-9-99999,Old
PUJEHUN,BARRI,Kundorwahun CHP,WOKOYA (BARRI),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,144,9999-9-99999,Old
PUJEHUN,BARRI,Kundorwahun CHP,KUNDOWAHUN (BARRI),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,232,9999-9-99999,Old
PUJEHUN,BARRI,Vaama CHP,SERABU (BARRI),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,278,9999-9-99999,Old
PUJEHUN,BARRI,Vaama CHP,GOMBU (BARRI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,150,9999-9-99999,Old
PUJEHUN,BARRI,Vaama CHP,KAMBAMA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,282,9999-9-99999,Old
PUJEHUN,BARRI,Vaama CHP,NYANIAHUN (BARRI),ALKUDUS ISLAMIC PRIMARY SCHOOL_2026_new,200,9999-9-99999,Old
PUJEHUN,BARRI,Vaama CHP,VAAMA (BARRI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,296,9999-9-99999,Old
PUJEHUN,BARRI,Saahun Barri MCHP,BUSSU (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,130,9999-9-99999,Old
PUJEHUN,BARRI,Saahun Barri MCHP,MAPOIMA (BARRI),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,175,9999-9-99999,Old
PUJEHUN,BARRI,Saahun Barri MCHP,SAHUN (BARRI),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,208,9999-9-99999,Old
PUJEHUN,BARRI,Waiima MCHP,WAIMA (BARRI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,203,9999-9-99999,Old
PUJEHUN,BARRI,Njaluahun CHP,NGEIYAWAMEI (BARRI),SIERRA LEONE CHURCH PRIMARY SCHOOL_2026_new,178,9999-9-99999,Old
PUJEHUN,BARRI,Njaluahun CHP,NYEAMA,PDEC primary school_2026_new,166,9999-9-99999,Old
PUJEHUN,BARRI,Njaluahun CHP,NJALUAHUN (BARRI),ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,335,9999-9-99999,Old
PUJEHUN,BARRI,Njaluahun CHP,MOALA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,179,9999-9-99999,Old
PUJEHUN,BARRI,Njaluahun CHP,NDEDEGAHUN (BARRI),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,101,9999-9-99999,Old
PUJEHUN,BARRI,Jeoma MCHP,NJEWOMA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,298,9999-9-99999,Old
PUJEHUN,BARRI,Jeoma MCHP,BATOMA (BARRI),NATIONAL ISLAMIC MUSLIM PRIMARY_2026_new,237,9999-9-99999,Old
PUJEHUN,BARRI,Bandasuma CHC,BADASUMA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,191,9999-9-99999,Old
PUJEHUN,BARRI,Bandasuma CHC,"KOUMA, (BARRI)",ALFATHA PRIMARY_2026_new,202,9999-9-99999,Old
PUJEHUN,BARRI,Bandasuma CHC,BAMBAKOR (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,193,9999-9-99999,Old
PUJEHUN,BARRI,Bandasuma CHC,DIA (BARRI),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,252,9999-9-99999,Old
PUJEHUN,BARRI,Bandasuma CHC,NJALA BARRI (BARRI),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,271,9999-9-99999,Old
PUJEHUN,BARRI,Konia MCHP,KONIA BARRI (BARRI),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,239,9999-9-99999,Old
PUJEHUN,BARRI,Konia MCHP,GRIMA (BARRI),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,157,9999-9-99999,Old
PUJEHUN,GALLINESS,Fonikoh MCHP,FONIKOH (GALLINESS),SAINT STEPHEN'S ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,240,9999-9-99999,Old
PUJEHUN,GALLINESS,Fonikoh MCHP,FONIMA (GALLINESS),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,262,9999-9-99999,Old
PUJEHUN,GALLINESS,Fonikoh MCHP,LIANGAY (GALLINESS),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,253,9999-9-99999,Old
PUJEHUN,GALLINESS,Blama Massaquoi CHC,BLAMA MASSAQUOI (GALLINESS),ISLAMIC CALL SOCIETY PRIMARY SCHOOL_2026_new,237,9999-9-99999,Old
PUJEHUN,GALLINESS,Blama Massaquoi CHC,BLAMA MASSAQUOI (GALLINESS),SAINT GEORGE'S ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,211,9999-9-99999,Old
PUJEHUN,GALLINESS,Blama Massaquoi CHC,VAAHUN (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,180,9999-9-99999,Old
PUJEHUN,GALLINESS,Blama Massaquoi CHC,NGONGO (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,288,9999-9-99999,Old
PUJEHUN,GALLINESS,Bumpeh CHC,KONIA (GALLINESS),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,235,9999-9-99999,Old
PUJEHUN,GALLINESS,Bumpeh CHC,BUMPEH (GALLINESS),SAINT PETER'S ROMAN CATHOLIC PRIMARY SCHOOL_2026_new,327,9999-9-99999,Old
PUJEHUN,GALLINESS,Bumpeh CHC,TOSSOR (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,101,9999-9-99999,Old
PUJEHUN,GALLINESS,Fuyehun MCHP,FUNYEHUN (GALLINESS),AHMADIYYA MUSLIM PRIMARY SCHOOL_2026_new,177,9999-9-99999,Old
PUJEHUN,GALLINESS,Kpetema MCHP,KAKAYAMA (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,186,9999-9-99999,Old
PUJEHUN,GALLINESS,Kpetema MCHP,KPETEMA (GALLINESS),ANSARUL ISLAMIC PRIMARY_2026_new,121,9999-9-99999,Old
PUJEHUN,GALLINESS,Saama Perri MCHP,MAMBO (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,146,9999-9-99999,Old
PUJEHUN,GALLINESS,Kpowubu MCHP,SENEHUN (GALLINESS),SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL_2026_new,133,9999-9-99999,Old
PUJEHUN,GALLINESS,Kpowubu MCHP,KOWUBU (GALLINESS),DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL_2026_new,215,9999-9-99999,Old
PUJEHUN,GALLINESS,Kpowubu MCHP,KPOWUBU (GALLINESS),NATIONAL ISALIMIC PRIMARY SCHOOL_2026_new,250,9999-9-99999,Old
